"","Category","Title","VideoID","Readable_Duration","Video_URL"
"PT4M29S","communication","The Cardigans - Communication (Animated Video)","_wu1V30YLro","04:29","https://www.youtube.com/watch?v=_wu1V30YLro"
"PT58M20S","communication","Think Fast, Talk Smart: Communication Techniques","HAnw168huqA","58:20","https://www.youtube.com/watch?v=HAnw168huqA"
"PT10M57S","communication","It&#39;s Not Manipulation, It&#39;s Strategic Communication | Keisha Brewer | TEDxGeorgetown","QGeHS4jO0X0","10:57","https://www.youtube.com/watch?v=QGeHS4jO0X0"
"PT12M8S","communication","The Art of Effective Communication | Marcus Alexander Velazquez | TEDxWolcottSchool","2Yw6dFQBklA","12:08","https://www.youtube.com/watch?v=2Yw6dFQBklA"
"PT22M24S","communication","Aristotle - 5 Ways To Communicate Effectively (Aristotelianism)","b3_vl0_QYNk","22:24","https://www.youtube.com/watch?v=b3_vl0_QYNk"
"PT11M","communication","TOP 3 Tips To Improve Your Communication Skills!","LsyfrGnBL4c","11:00","https://www.youtube.com/watch?v=LsyfrGnBL4c"
"PT6M12S","communication","Communication - Basics and Importance","2Lkb7OSRdGE","06:12","https://www.youtube.com/watch?v=2Lkb7OSRdGE"
"PT58M11S","communication","Coffee Talk @OUM - Communication &amp; Social Media - Walking the Tightrope of Right and Wrong","RB-Mu8WprVQ","58:11","https://www.youtube.com/watch?v=RB-Mu8WprVQ"
"PT3M59S","communication","Arin Ray - Communication ft. DRAM (Official Video)","FCDc34wAdJw","03:59","https://www.youtube.com/watch?v=FCDc34wAdJw"
"1","project management","Intro to Project Management | Google Project Management Certificate","rck3MnC7OXA","07:33","https://www.youtube.com/watch?v=rck3MnC7OXA"
"2","project management","Project Management Simplified: Learn The Fundamentals of PMI&#39;s Framework ✓","ZKOL-rZ79gs","50:41","https://www.youtube.com/watch?v=ZKOL-rZ79gs"
"3","project management","Project Management Full Course In 8 Hours | Project Management Training | Simplilearn","uWPIsaYpY7U","08:06:06","https://www.youtube.com/watch?v=uWPIsaYpY7U"
"4","project management","How to Become Project Manager? | Roadmap to Become a Project Manager in 2023 | Simplilearn","m7G8V9gM3e0","12:59","https://www.youtube.com/watch?v=m7G8V9gM3e0"
"5","project management","PROJECT MANAGER Interview Questions &amp; ANSWERS! (How to PASS a Project Management Job Interview!)","vCkpCylPc4A","14:45","https://www.youtube.com/watch?v=vCkpCylPc4A"
"6","project management","Project Management Basics [QUICK GUIDE]","XuyCeYYod_s","04:56","https://www.youtube.com/watch?v=XuyCeYYod_s"
"7","project management","A sixth sense for project management | Tres Roeder | TEDxCWRU","3zqwlr8sp2Y","15:40","https://www.youtube.com/watch?v=3zqwlr8sp2Y"
"8","project management","The Complete Project Management Body of Knowledge in One Video (PMBOK 7th Edition)","2gmCr40uT4U","01:01:21","https://www.youtube.com/watch?v=2gmCr40uT4U"
"9","project management","A day in the life of a Project Manager | Work from home edition","bmDyVsQEs30","14:45","https://www.youtube.com/watch?v=bmDyVsQEs30"
"10","project management","A Day in the Life of a Project Manager | Indeed","AzQ3Xso7sLA","08:31","https://www.youtube.com/watch?v=AzQ3Xso7sLA"
"PT8M24S","requirement gathering","Requirement Gathering Techniques For A Business Analyst","8EBWxW5Cn1g","08:24","https://www.youtube.com/watch?v=8EBWxW5Cn1g"
"PT4M6S","requirement gathering","Software Requirement Gathering","SS3k1X6r7s0","04:06","https://www.youtube.com/watch?v=SS3k1X6r7s0"
"PT12M19S","requirement gathering","Business Analyst Requirement Gathering | Requirement Gathering in Business Analysis | Simplilearn","qZ8AtqJijrw","12:19","https://www.youtube.com/watch?v=qZ8AtqJijrw"
"PT15M17S","requirement gathering","7 Steps for Better Requirement Gathering | Elicitation Made Easy","oOgrRUcLyew","15:17","https://www.youtube.com/watch?v=oOgrRUcLyew"
"PT9M56S","requirement gathering","How to Gather Project Requirements","WrPmccFpdaU","09:56","https://www.youtube.com/watch?v=WrPmccFpdaU"
"PT12M8S1","requirement gathering","Business Analyst Training: How To Do Requirements Gathering?","0zjQHrkZ_70","12:08","https://www.youtube.com/watch?v=0zjQHrkZ_70"
"PT22M43S","requirement gathering","How To Gather Requirements | Agile Methodology","0ZQdSzi1c_g","22:43","https://www.youtube.com/watch?v=0ZQdSzi1c_g"
"PT7M","requirement gathering","How I Conduct A Requirements Gathering Interview As A Business Analyst","iIAbSOvf96E","07:00","https://www.youtube.com/watch?v=iIAbSOvf96E"
"PT9M54S","requirement gathering","Requirements Gathering | Workshop - Gather Requirements in 12 Steps [EP2]","6J-_0PCkNfE","09:54","https://www.youtube.com/watch?v=6J-_0PCkNfE"
"PT11M30S","requirement gathering","Requirements Gathering Techniques &amp; Template | TeamGantt","5idGzKLf-W8","11:30","https://www.youtube.com/watch?v=5idGzKLf-W8"
"PT9M32S","planning","A Plan Is Not a Strategy","iuYlGRnC7J8","09:32","https://www.youtube.com/watch?v=iuYlGRnC7J8"
"PT7M38S","planning","How to Create an Effective Action Plan | Brian Tracy","haRCpUOCG_M","07:38","https://www.youtube.com/watch?v=haRCpUOCG_M"
"PT8M7S","planning","How to Plan Your Week Effectively","jozNEpY8iik","08:07","https://www.youtube.com/watch?v=jozNEpY8iik"
"PT2M16S","planning","Simon Sinek: What the Military Teaches About the Importance of Planning","oQ238gb64wA","02:16","https://www.youtube.com/watch?v=oQ238gb64wA"
"PT16M49S","planning","How to Plan Your Week | effective &amp; balanced productivity system","C4AzJ7Xc7rA","16:49","https://www.youtube.com/watch?v=C4AzJ7Xc7rA"
"PT17M21S","planning","How planning can help with anxiety, boundaries, and play","oB2F74HNheA","17:21","https://www.youtube.com/watch?v=oB2F74HNheA"
"PT9M40S","planning","POWER OF PLANNING - Best Motivational Speech By Myles Munroe","SVxgJe1wlLI","09:40","https://www.youtube.com/watch?v=SVxgJe1wlLI"
"PT21M37S","planning","Finding YOUR Functional Planning Style | Tips for Experimenting","pmI2fEUUGcw","21:37","https://www.youtube.com/watch?v=pmI2fEUUGcw"
"PT10M4S","planning","My 4-Step Weekly Planning Routine","Js1sgIdCDes","10:04","https://www.youtube.com/watch?v=Js1sgIdCDes"
"PT23M2S","planning","Planning | Chapter 4 | Business Studies | Class 12 | Part 1","J1BrdWEr3L8","23:02","https://www.youtube.com/watch?v=J1BrdWEr3L8"
"PT27M45S","scheduling","What I learnt after 3000 days of scheduling","2ZS5Ek0PtcI","27:45","https://www.youtube.com/watch?v=2ZS5Ek0PtcI"
"PT11M19S","scheduling","Process Scheduling","2h3eWaPx8SA","11:19","https://www.youtube.com/watch?v=2h3eWaPx8SA"
"PT6M35S","scheduling","MAKE A DAMN SCHEDULE - Powerful Motivational Video | Jordan Peterson","bCMkhCV2HWE","06:35","https://www.youtube.com/watch?v=bCMkhCV2HWE"
"PT4M4S","scheduling","Habits: The Strategy of Scheduling","sJzTe8YHYzg","04:04","https://www.youtube.com/watch?v=sJzTe8YHYzg"
"PT19M2S","scheduling","How I Manage My Time - The Trident Calendar System","6o2tm00Ar8A","19:02","https://www.youtube.com/watch?v=6o2tm00Ar8A"
"PT18M50S","scheduling","First Come First Served Scheduling (Solved Problem 1)","VSMAjMfJ6KQ","18:50","https://www.youtube.com/watch?v=VSMAjMfJ6KQ"
"PT6M57S","scheduling","Project Scheduling - PERT/CPM | Finding Critical Path","-TDh-5n90vk","06:57","https://www.youtube.com/watch?v=-TDh-5n90vk"
"PT3M28S","scheduling","What is Project Scheduling? - Project Management Training","WNWSQOynrl0","03:28","https://www.youtube.com/watch?v=WNWSQOynrl0"
"PT14M15S","scheduling","How I Consistently Study with a Full Time Job: My Scheduling Formula","JfZvWrUXhWY","14:15","https://www.youtube.com/watch?v=JfZvWrUXhWY"
"PT8M54S","scheduling","Chat GPT Organized My Entire Schedule","qBYYTQTYCsI","08:54","https://www.youtube.com/watch?v=qBYYTQTYCsI"
"PT3M40S","Java","Java is mounting a huge comeback","Ibjm2KHfymo","03:40","https://www.youtube.com/watch?v=Ibjm2KHfymo"
"P0D","Java","Live Race Final Java Grand Prix Slawi 2023","rLM2nmvEO_Y","00:00","https://www.youtube.com/watch?v=rLM2nmvEO_Y"
"PT12H","Java","Java Full Course for free ☕","xk4_1vDrzzo","12:00:00","https://www.youtube.com/watch?v=xk4_1vDrzzo"
"PT2H30M48S","Java","Java Tutorial for Beginners","eIrMbAQSU34","02:30:48","https://www.youtube.com/watch?v=eIrMbAQSU34"
"PT2M22S","Java","Java for the Haters in 100 Seconds","m4-HM_sCvtQ","02:22","https://www.youtube.com/watch?v=m4-HM_sCvtQ"
"PT4H11M","Java","Java Programming for Beginners – Full Course","A74TOX803D0","04:11:00","https://www.youtube.com/watch?v=A74TOX803D0"
"PT14M","Java","Learn Java in 14 Minutes (seriously)","RRubcjpTkks","14:00","https://www.youtube.com/watch?v=RRubcjpTkks"
"PT1H7M43S","Java","The Wonders of Java - Travel Documentary (Indonesia is not only Bali, Ep. 01)","kCNsSeekIAw","01:07:43","https://www.youtube.com/watch?v=kCNsSeekIAw"
"PT4M41S","Java","Python Vs C++ Vs Java!","hnlz0YYCpBU","04:41","https://www.youtube.com/watch?v=hnlz0YYCpBU"
"PT12H23M23S","Java","Java Tutorial for Beginners 2023","BGTx91t8q50","12:23:23","https://www.youtube.com/watch?v=BGTx91t8q50"
"PT48M17S","JavaScript","JavaScript Tutorial for Beginners: Learn JavaScript in 1 Hour","W6NZfCO5SIk","48:17","https://www.youtube.com/watch?v=W6NZfCO5SIk"
"PT11H57M22S","JavaScript","JavaScript Full Course (2023) - Beginner to Pro - Part 1","SBmSRK3feww","11:57:22","https://www.youtube.com/watch?v=SBmSRK3feww"
"PT12M24S","JavaScript","100+ JavaScript Concepts you Need to Know","lkIFF4maKMU","12:24","https://www.youtube.com/watch?v=lkIFF4maKMU"
"PT2M36S","JavaScript","JavaScript in 100 Seconds","DHjqpvDnNGE","02:36","https://www.youtube.com/watch?v=DHjqpvDnNGE"
"PT3H26M43S","JavaScript","Learn JavaScript - Full Course for Beginners","PkZNo7MFNFg","03:26:43","https://www.youtube.com/watch?v=PkZNo7MFNFg"
"PT11H54M","JavaScript","Modern JavaScript From The Beginning | First 12 Hours","BI1o2H9z9fo","11:54:00","https://www.youtube.com/watch?v=BI1o2H9z9fo"
"PT7H44M20S","JavaScript","JavaScript Programming - Full Course","jS4aFq5-91M","07:44:20","https://www.youtube.com/watch?v=jS4aFq5-91M"
"PT8H","JavaScript","JavaScript Full Course for free 🌐","8dWL3wF_OMw","08:00:00","https://www.youtube.com/watch?v=8dWL3wF_OMw"
"PT2H1M54S","JavaScript","Madrid JS. 231026 - Inversión de Control de Código en JavaScript","YzHGu9f93Z8","02:01:54","https://www.youtube.com/watch?v=YzHGu9f93Z8"
"PT2M50S","JavaScript","JavaScript for the Haters","aXOChLn5ZdQ","02:50","https://www.youtube.com/watch?v=aXOChLn5ZdQ"
"PT4H31M9S","C#","C# Tutorial - Full Course for Beginners","GhQdlIFylQ8","04:31:09","https://www.youtube.com/watch?v=GhQdlIFylQ8"
"PT2M27S","C#","C# in 100 Seconds","ravLFzIguCM","02:27","https://www.youtube.com/watch?v=ravLFzIguCM"
"PT1H10M32S","C#","C# Tutorial For Beginners - Learn C# Basics in 1 Hour","gfkTfcpWqAY","01:10:32","https://www.youtube.com/watch?v=gfkTfcpWqAY"
"PT4H1S","C#","C# Full Course for free 🎮","wxznTygnRfQ","04:00:01","https://www.youtube.com/watch?v=wxznTygnRfQ"
"PT11M48S","C#","How to Program in C# - BASICS (E01)","jGD0vn-QIkg","11:48","https://www.youtube.com/watch?v=jGD0vn-QIkg"
"PT8H13M30S","C#","C# Fundamentals for Beginners","0QUgvfuKvWU","08:13:30","https://www.youtube.com/watch?v=0QUgvfuKvWU"
"PT1H29M57S","C#","Free Foundational C# Certification from Microsoft – Full Course","6GQAE7iLOhY","01:29:57","https://www.youtube.com/watch?v=6GQAE7iLOhY"
"PT9M35S","C#","The Right Way to Check for Null in C#","wqDYj0be_og","09:35","https://www.youtube.com/watch?v=wqDYj0be_og"
"PT1H14M57S","C#","Curso C# - Modulo 2 - Lección 1:  Install and Configure Visual Studio Code","-QFTZOQnj2w","01:14:57","https://www.youtube.com/watch?v=-QFTZOQnj2w"
"PT15H7M55S","C#","Advanced C# Programming Course","YT8s-90oDC0","15:07:55","https://www.youtube.com/watch?v=YT8s-90oDC0"
"PT1H18M2S","Objective-C","Objective C Tutorial","5esQqZIJ83g","01:18:02","https://www.youtube.com/watch?v=5esQqZIJ83g"
"PT5M41S","Objective-C","OBJECTIVE C VS SWIFT. YOU KNOW THE WINNER","UUKIA2pxDog","05:41","https://www.youtube.com/watch?v=UUKIA2pxDog"
"PT8M47S","Objective-C","&quot;Uncle&quot; Bob Martin - A brief history of Obj-C","fBHZ-k2zNoo","08:47","https://www.youtube.com/watch?v=fBHZ-k2zNoo"
"PT3M48S","Objective-C","Objective C Tutorial For Beginners - Episode 1 - Variables","3wbLa0HonCA","03:48","https://www.youtube.com/watch?v=3wbLa0HonCA"
"PT5M35S","Objective-C","what is objective C? Explained with history of objective-C and its important features","VmrpCi1XCvg","05:35","https://www.youtube.com/watch?v=VmrpCi1XCvg"
"PT54M10S","Objective-C","Learning iOS: Create your own app with Objective-C! by Tianyu Liu","ZeXSPJfsNPE","54:10","https://www.youtube.com/watch?v=ZeXSPJfsNPE"
"PT21M12S","Objective-C","Obj-C Getting Started: Do You Still Need to Learn Obj-C? Jump Start by Coding UITableView","ADyiVY5wiVk","21:12","https://www.youtube.com/watch?v=ADyiVY5wiVk"
"PT2M25S","Objective-C","Swift in 100 Seconds","nAchMctX4YA","02:25","https://www.youtube.com/watch?v=nAchMctX4YA"
"PT14M12S","Objective-C","How to Create TableView in Objective-C (iOS 2020)","vyyE5I4tcBg","14:12","https://www.youtube.com/watch?v=vyyE5I4tcBg"
"PT39S","Objective-C","Why is Swift Better than Objective-C? | iOS App Development | Programming Language | #shorts","OFP2IO0oKuo","00:39","https://www.youtube.com/watch?v=OFP2IO0oKuo"
"PT1H6S","Python","Python for Beginners - Learn Python in 1 Hour","kqtD5dpn9C8","01:00:06","https://www.youtube.com/watch?v=kqtD5dpn9C8"
"PT6H14M7S","Python","Python Tutorial - Python Full Course for Beginners","_uQrJ0TkZlc","06:14:07","https://www.youtube.com/watch?v=_uQrJ0TkZlc"
"PT4H26M52S","Python","Learn Python - Full Course for Beginners [Tutorial]","rfscVS0vtbw","04:26:52","https://www.youtube.com/watch?v=rfscVS0vtbw"
"PT19M1S","Python","Introducing Python in Excel 😱","FbBXtqtRnWU","19:01","https://www.youtube.com/watch?v=FbBXtqtRnWU"
"PT15H57M48S","Python","Harvard CS50’s Introduction to Programming with Python – Full University Course","nLRL_NcnK-4","15:57:48","https://www.youtube.com/watch?v=nLRL_NcnK-4"
"PT20M","Python","Python 101: Learn the 5 Must-Know Concepts","mMv6OSuitWw","20:00","https://www.youtube.com/watch?v=mMv6OSuitWw"
"PT12H1","Python","Python Full Course for free 🐍","XKHEtdqhLK8","12:00:00","https://www.youtube.com/watch?v=XKHEtdqhLK8"
"PT8H38M56S","Python","Python Full Course for Beginners | Complete All-in-One Tutorial | 9 Hours","H2EJuAcrZYU","08:38:56","https://www.youtube.com/watch?v=H2EJuAcrZYU"
"PT1H3M21S","Python","👩‍💻 Python for Beginners Tutorial","b093aqAZiPU","01:03:21","https://www.youtube.com/watch?v=b093aqAZiPU"
"PT17M42S","Python","you need to learn Python RIGHT NOW!! // EP 1","mRMmlo_Uqcs","17:42","https://www.youtube.com/watch?v=mRMmlo_Uqcs"
"11","Go","Ant Wan - Go [Officiell Video] / Avicii Arena Live","zl1PoGx5GkA","02:53","https://www.youtube.com/watch?v=zl1PoGx5GkA"
"21","Go","HOW TO SNEAK FOOD AND MAKEUP ANYWHERE YOU GO || DIY Crafts And Funny Situations By 123GO! Like","di85fM7p24k","00:00","https://www.youtube.com/watch?v=di85fM7p24k"
"31","Go","Kanii &amp; 9lives - Go (Xtayalive 2) Lyrics | go just go","ZuPGyJ65_u8","02:03","https://www.youtube.com/watch?v=ZuPGyJ65_u8"
"41","Go","The Kid LAROI, Juice WRLD - GO (Official Video)","ZD6C498MB4U","03:43","https://www.youtube.com/watch?v=ZD6C498MB4U"
"51","Go","ONE COLOR FOOD FOR 24 HOURS || Last to Stop Wins! Epic Food Challenges by 123 GO! FOOD","9K-jOmmA4Fw","00:00","https://www.youtube.com/watch?v=9K-jOmmA4Fw"
"61","Go","Kanii &amp; 9lives - Go (Xtayalive 2) [Lyric Video]","ST5yAZx5mgs","01:47","https://www.youtube.com/watch?v=ST5yAZx5mgs"
"71","Go","Kanii &amp; 9lives - Go (Xtayalive 2) sped up/tiktok version (Lyrics) | go just go","K3sNV8f01OQ","01:46","https://www.youtube.com/watch?v=K3sNV8f01OQ"
"81","Go","Cat Burns - go (Official Video)","r-go07SLxlU","03:35","https://www.youtube.com/watch?v=r-go07SLxlU"
"91","Go","Coke Studio | Season 14 | Go | Abdullah Siddiqui x Atif Aslam","GR5U85eo4yQ","05:56","https://www.youtube.com/watch?v=GR5U85eo4yQ"
"101","Go","FROZEN | Let It Go Sing-along | Official Disney UK","L0MK7qz13bU","04:03","https://www.youtube.com/watch?v=L0MK7qz13bU"
"PT4M2S","PHP","PHP will make you poor? StackOverflow 2023 Results","3Ay6qZ88boI","04:02","https://www.youtube.com/watch?v=3Ay6qZ88boI"
"PT2M21S","PHP","PHP in 100 Seconds","a7_WFUlFS94","02:21","https://www.youtube.com/watch?v=a7_WFUlFS94"
"PT4H36M39S","PHP","PHP Programming Language Tutorial - Full Course","OK_JCtrrv-c","04:36:39","https://www.youtube.com/watch?v=OK_JCtrrv-c"
"PT4H","PHP","PHP Full Course for non-haters 🐘 (2023)","zZ6vybT1HQs","04:00:00","https://www.youtube.com/watch?v=zZ6vybT1HQs"
"PT3H15M36S","PHP","PHP For Beginners | 3+ Hour Crash Course","BUCiSSyIGGU","03:15:36","https://www.youtube.com/watch?v=BUCiSSyIGGU"
"PT15M","PHP","Learn PHP in 15 minutes","ZdP0KM49IVk","15:00","https://www.youtube.com/watch?v=ZdP0KM49IVk"
"PT11M27S","PHP","Introduction To PHP | What Is PHP Programming | PHP Tutorial For Beginners | Simplilearn","KBT2gmAfav4","11:27","https://www.youtube.com/watch?v=KBT2gmAfav4"
"PT4M18S","PHP","PEMBERI HARAPAN PALSU (PHP) - VIDEO REGGAE","7jEi0hct8y8","04:18","https://www.youtube.com/watch?v=7jEi0hct8y8"
"PT4M15S","PHP","SOULJAH - PHP (Official Music Video)","kf2tSExk4YA","04:15","https://www.youtube.com/watch?v=kf2tSExk4YA"
"PT11M22S","PHP","1: Introduction To PHP | Procedural PHP Tutorial For Beginners | PHP Tutorial | mmtuts","XBj_le81sAc","11:22","https://www.youtube.com/watch?v=XBj_le81sAc"
"12","Ruby","WOOZI &#39;Ruby&#39; Official MV","oV_2853N4n4","02:45","https://www.youtube.com/watch?v=oV_2853N4n4"
"22","Ruby","Connor Price &amp; Oliver Cronin - Ruby (Official Lyric Video) 🇦🇺 🌎","5gcGl7fdkiQ","02:30","https://www.youtube.com/watch?v=5gcGl7fdkiQ"
"32","Ruby","Central Cee - Ruby [Music Video]","Xc5Z8Z5QtFM","03:24","https://www.youtube.com/watch?v=Xc5Z8Z5QtFM"
"42","Ruby","Kaiser Chiefs - Ruby (Official Video)","qObzgUfCl28","03:30","https://www.youtube.com/watch?v=qObzgUfCl28"
"52","Ruby","Ruby - Alby Plastic [Official Lyrics Video] | روبي - قلبي بلاستيك","Da5hvODoXO0","03:31","https://www.youtube.com/watch?v=Da5hvODoXO0"
"62","Ruby","I Can&#39;t Believe How Much I Won Gambling With FREEPLAY!!","CC1xgZEzyMI","29:23","https://www.youtube.com/watch?v=CC1xgZEzyMI"
"72","Ruby","Ruby - Namet Nenna [ Official Music Video ] | روبي - نمت ننه","IEkQqkocSC0","03:30","https://www.youtube.com/watch?v=IEkQqkocSC0"
"82","Ruby","SHOOT and EAT NOOBS in ROBLOX","cvHLl3F3OuM","13:00","https://www.youtube.com/watch?v=cvHLl3F3OuM"
"92","Ruby","Ruby in 100 Seconds","UYm0kfnRTJk","02:37","https://www.youtube.com/watch?v=UYm0kfnRTJk"
"102","Ruby","6:30am Oxford Student Morning Routine","Zv9LGNlDUks","10:55","https://www.youtube.com/watch?v=Zv9LGNlDUks"
"PT1H18M16S","Node.js","Node.js Tutorial for Beginners: Learn Node in 1 Hour","TlB_eWDSMt4","01:18:16","https://www.youtube.com/watch?v=TlB_eWDSMt4"
"PT8M18S","Node.js","Node.js is a serious thing now… (2023)","_Im4_3Z1NxQ","08:18","https://www.youtube.com/watch?v=_Im4_3Z1NxQ"
"PT8H16M48S","Node.js","Node.js and Express.js - Full Course","Oe421EPjeBE","08:16:48","https://www.youtube.com/watch?v=Oe421EPjeBE"
"PT16M20S","Node.js","Node.js Ultimate Beginner’s Guide in 7 Easy Steps","ENrzD9HAZK4","16:20","https://www.youtube.com/watch?v=ENrzD9HAZK4"
"PT6H50M42S","Node.js","Node.js Full Course for Beginners | Complete All-in-One Tutorial | 7 Hours","f2EqECiTBL8","06:50:42","https://www.youtube.com/watch?v=f2EqECiTBL8"
"PT8M49S","Node.js","What is Node js? | Simplified Explanation","yEHCfRWz-EI","08:49","https://www.youtube.com/watch?v=yEHCfRWz-EI"
"PT1H30M8S","Node.js","Node.js Crash Course","fBNz5xF-Kx4","01:30:08","https://www.youtube.com/watch?v=fBNz5xF-Kx4"
"PT3M45S","Node.js","How to Setup Node.js with TypeScript in 2023","H91aqUHn8sE","03:45","https://www.youtube.com/watch?v=H91aqUHn8sE"
"PT4M49S","Node.js","Node.js e MySQL 06 - Nodemon","FZcnrBFpC4w","04:49","https://www.youtube.com/watch?v=FZcnrBFpC4w"
"PT10H8S","Node.js","Node.js / Express Course - Build 4 Projects","qwfE7fSVaZM","10:00:08","https://www.youtube.com/watch?v=qwfE7fSVaZM"
"PT5M48S",".NET",".NET in 300 seconds","bM8KWDL7dzY","05:48","https://www.youtube.com/watch?v=bM8KWDL7dzY"
"PT9M5S",".NET","How C# 12 Changes Your .NET Classes Forever","93PHtu0B47s","09:05","https://www.youtube.com/watch?v=93PHtu0B47s"
"PT12M34S",".NET","The New Way of Calling Your Code in .NET 8 Is INSANE","WqeSRUXJ9VM","12:34","https://www.youtube.com/watch?v=WqeSRUXJ9VM"
"PT13M5S",".NET","The C# DevKit is out and gives you a complete .NET experience inside VS Code!","6BNtIxW0-xQ","13:05","https://www.youtube.com/watch?v=6BNtIxW0-xQ"
"PT11M40S",".NET","My C# &amp; .NET Developer Roadmap","B6P-p6UVyss","11:40","https://www.youtube.com/watch?v=B6P-p6UVyss"
"PT20M25S",".NET",".NET 8 Authentication with Identity in a Web API with Bearer Tokens &amp; Cookies 🔒","8J3nuUegtL4","20:25","https://www.youtube.com/watch?v=8J3nuUegtL4"
"PT3H7M28S",".NET","Learn ASP.NET Core MVC (.NET 6) - Full Course","hZ1DASYd9rk","03:07:28","https://www.youtube.com/watch?v=hZ1DASYd9rk"
"PT14M54S",".NET","My .NET Developer Roadmap for 2023","KCBH1fEIrxc","14:54","https://www.youtube.com/watch?v=KCBH1fEIrxc"
"PT1H47M9S",".NET","MVP 聚技站｜.NET C# 系列（五）：在 C# 控制台應用程序中創建方法","XdOUFu4NFgA","01:47:09","https://www.youtube.com/watch?v=XdOUFu4NFgA"
"PT1H44S",".NET","ASP.NET Core Crash Course - C# App in One Hour","BfEjDD8mWYg","01:00:44","https://www.youtube.com/watch?v=BfEjDD8mWYg"
"PT34M48S","SKILL","I strongly recommend: Alan Wake II (Spoiler-free review)","jh1vq0SljoU","34:48","https://www.youtube.com/watch?v=jh1vq0SljoU"
"PT9M46S","SKILL","Ronaldinho Skills Level 1 to Level 50","niKP23e2PH4","09:46","https://www.youtube.com/watch?v=niKP23e2PH4"
"PT8M7S1","SKILL","Skills Level 1 to Level 100","uv1kDLcWRgk","08:07","https://www.youtube.com/watch?v=uv1kDLcWRgk"
"PT12M58S","SKILL","Most Humiliating Skills in Football 2024 ᴴᴰ","EZODnCXR-b0","12:58","https://www.youtube.com/watch?v=EZODnCXR-b0"
"PT6M56S","SKILL","Cristiano Ronaldo Skills Level 1 to Level 100","tU16fvTaK3U","06:56","https://www.youtube.com/watch?v=tU16fvTaK3U"
"PT15M17S1","SKILL","Most SPECTACULAR SKILLS of the Season","TjUYHlsxGQY","15:17","https://www.youtube.com/watch?v=TjUYHlsxGQY"
"PT12M39S","SKILL","Most Humiliating Skills in Football 2024 ᴴᴰ","nSIhHWzvHAg","12:39","https://www.youtube.com/watch?v=nSIhHWzvHAg"
"PT5M39S","SKILL","These 5 Skills Will Make You a GOOD Player","oyzHK5WUjlY","05:39","https://www.youtube.com/watch?v=oyzHK5WUjlY"
"PT12M9S","SKILL","Most Humiliating Skills in Football 2024 ᴴᴰ","Nb9O9dJWHVc","12:09","https://www.youtube.com/watch?v=Nb9O9dJWHVc"
"PT15M28S","SKILL","I Learned 167 Skills in 3 Years, Can I Still Do Them?","DWjAeulMer0","15:28","https://www.youtube.com/watch?v=DWjAeulMer0"
"PT2M33S","Bash","Bash in 100 Seconds","I4EWvMFj37g","02:33","https://www.youtube.com/watch?v=I4EWvMFj37g"
"PT12M14S","Bash","you need to learn BASH Scripting RIGHT NOW!! // EP 1","SPwyp2NG-bE","12:14","https://www.youtube.com/watch?v=SPwyp2NG-bE"
"PT3M8S","Bash","LANA - BASH BASH feat. JP THE WAVY &amp; Awich (Official Music Video)","CrI22Kg06jo","03:08","https://www.youtube.com/watch?v=CrI22Kg06jo"
"PT2M59S","Bash","Bash - Costa Rica ( Official Video )","Z1m6nn-se5A","02:59","https://www.youtube.com/watch?v=Z1m6nn-se5A"
"PT2M36S1","Bash","Bash - Araba","4TBak8o0K4I","02:36","https://www.youtube.com/watch?v=4TBak8o0K4I"
"PT14M18S","Bash","BASH scripting will change your life","7qd5sqazD7k","14:18","https://www.youtube.com/watch?v=7qd5sqazD7k"
"PT3M24S","Bash","LANA - BASH BASH feat. JP THE WAVY &amp; Awich (Live at ZEROTOKYO)","Jz_vjRd-QWQ","03:24","https://www.youtube.com/watch?v=Jz_vjRd-QWQ"
"PT47M57S","Bash","Bash Scripting Tutorial for Beginners","tK9Oc6AEnR4","47:57","https://www.youtube.com/watch?v=tK9Oc6AEnR4"
"PT1H44M6S","Bash","Beethoven Bash","UyhdJLwGbrc","01:44:06","https://www.youtube.com/watch?v=UyhdJLwGbrc"
"PT2M47S","Bash","Bash - Vilda Västern (Official Video)","hcGjflylnZc","02:47","https://www.youtube.com/watch?v=hcGjflylnZc"
"PT16M20S1","Pearl","Why You DON&#39;T Understand Pearl","F-xIdFha-nE","16:20","https://www.youtube.com/watch?v=F-xIdFha-nE"
"PT2M8S","Pearl","Pearl | Official Trailer HD | A24","L5PW5r3pEOg","02:08","https://www.youtube.com/watch?v=L5PW5r3pEOg"
"PT5M6S","Pearl","Adam22 And Destiny Forgot They&#39;re IRRELEVANT","Tf4MB91wUqE","05:06","https://www.youtube.com/watch?v=Tf4MB91wUqE"
"PT10M54S","Pearl","Mollusks that naturally form pearls, producing the rarest pearl color in the world","8Qu2e_cQmns","10:54","https://www.youtube.com/watch?v=8Qu2e_cQmns"
"PT1H6M18S","Pearl","CANDACE OWENS VS BILL MAHER | Pearl Reacts LIVE","aBqcB978VBM","01:06:18","https://www.youtube.com/watch?v=aBqcB978VBM"
"PT9M31S","Pearl","Why South Sea Pearls Are So Expensive | So Expensive | Business Insider","A-DEq8E-2nQ","09:31","https://www.youtube.com/watch?v=A-DEq8E-2nQ"
"PT2M35S","Pearl","Mitski - A Pearl","KcRYwuc-8Uo","02:35","https://www.youtube.com/watch?v=KcRYwuc-8Uo"
